"Ticker","Date","Adj_Close","company_id","stock_ticker","company","date_ipo","market_capitalization","pet_market_segment","company_size"
"CHWY","2021-01-07 00:00:00",97.980003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-08 00:00:00",96.870003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-11 00:00:00",97.150002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-12 00:00:00",104.150002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-13 00:00:00",112.459999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-14 00:00:00",114.629997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-15 00:00:00",108.110001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-19 00:00:00",107.32,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-20 00:00:00",104.389999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-21 00:00:00",105.099998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-22 00:00:00",105.080002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-25 00:00:00",102.489998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-26 00:00:00",102.290001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-27 00:00:00",103.989998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-28 00:00:00",103.949997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-01-29 00:00:00",101.82,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-01 00:00:00",101.440002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-02 00:00:00",101.760002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-03 00:00:00",103.709999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-04 00:00:00",106.830002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-05 00:00:00",110.699997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-08 00:00:00",107.760002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-09 00:00:00",109.75,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-10 00:00:00",107.089996,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-11 00:00:00",108.940002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-12 00:00:00",118.690002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-16 00:00:00",114.739998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-17 00:00:00",110.489998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-18 00:00:00",110.290001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-19 00:00:00",113.949997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-22 00:00:00",108.68,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-23 00:00:00",109.779999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-24 00:00:00",105.230003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-25 00:00:00",101.550003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-02-26 00:00:00",101.559998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-01 00:00:00",104.800003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-02 00:00:00",98.860001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-03 00:00:00",91.57,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-04 00:00:00",87.650002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-05 00:00:00",82.870003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-08 00:00:00",76.330002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-09 00:00:00",80.43,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-10 00:00:00",80.589996,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-11 00:00:00",87.269997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-12 00:00:00",85.599998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-15 00:00:00",86.550003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-16 00:00:00",82.290001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-17 00:00:00",81.519997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-18 00:00:00",77.510002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-19 00:00:00",82.529999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-22 00:00:00",85.879997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-23 00:00:00",84.690002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-24 00:00:00",79,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-25 00:00:00",79.040001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-26 00:00:00",78.660004,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-29 00:00:00",78.849998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-30 00:00:00",80.379997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-03-31 00:00:00",84.709999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-01 00:00:00",82.709999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-05 00:00:00",80.849998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-06 00:00:00",82.550003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-07 00:00:00",81.849998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-08 00:00:00",81.82,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-09 00:00:00",84.099998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-12 00:00:00",84.040001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-13 00:00:00",87.379997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-14 00:00:00",85.559998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-15 00:00:00",86.599998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-16 00:00:00",84.150002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-19 00:00:00",78.980003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-20 00:00:00",77,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-21 00:00:00",80.239998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-22 00:00:00",79.599998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-23 00:00:00",80.589996,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-26 00:00:00",82.620003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-27 00:00:00",82.68,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-28 00:00:00",81.889999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-29 00:00:00",81.449997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-04-30 00:00:00",79.720001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-03 00:00:00",80.650002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-04 00:00:00",77.339996,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-05 00:00:00",74.43,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-06 00:00:00",71.510002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-07 00:00:00",71,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-10 00:00:00",67.830002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-11 00:00:00",71.419998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-12 00:00:00",68,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-13 00:00:00",65.68,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-14 00:00:00",67.75,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-17 00:00:00",70.209999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-18 00:00:00",70.419998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-19 00:00:00",70.589996,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-20 00:00:00",69.599998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-21 00:00:00",67.760002,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-24 00:00:00",71.709999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-25 00:00:00",72.93,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-26 00:00:00",73.959999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-27 00:00:00",75.279999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-05-28 00:00:00",73.620003,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-01 00:00:00",73.529999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-02 00:00:00",77.519997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-03 00:00:00",75.129997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-04 00:00:00",75.209999,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-07 00:00:00",78.559998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-08 00:00:00",79.470001,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-09 00:00:00",77.769997,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-10 00:00:00",79.349998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-11 00:00:00",74.739998,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
"CHWY","2021-06-14 00:00:00",75.07,1,"CHWY","Chewy, Inc,","2019-06-14","13.95B","Pet Supplies, E-commerce",21300
NULL,NULL,NULL,6,"FRPT","Freshpet, Inc.","2014-11-01","2.582B","Pet Food",789
NULL,NULL,NULL,3,"PETQ","PetIQ, Inc.","2017-07-20","222.031M","Pharmaceutical (animal)",849
NULL,NULL,NULL,5,"PETS","PetMed Express, Inc.","2020-02-01","438.348M","Pharmaceutical (animal)",212
NULL,NULL,NULL,2,"ELAN","Elanco Animal Health Incorporated","2018-09-20","5.651B","Pharmaceutical (animal)",10200
NULL,NULL,NULL,4,"IDXX","IDEXX Laboratories, Inc.","1991-06-21","27.574B","Healthcare",10000
